Salon ID;Salon Name;Street;Postal Code;City;Phone;Specialization;Source/Marker;Notes
GL-0378;Regensburg Haarverlängerung Meister #9;Maximilianstraße 34;93049;Regensburg;+49 491 960174;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0379;Regensburg Exclusiv Friseur #10;Neupfarrplatz 21;93050;Regensburg;+49 780 513202;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0380;Regensburg Couture Extensions #11;Kramgasse 77;93051;Regensburg;+49 997 696958;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0381;Würzburg Haarverlängerung Meister #1;Domstraße 61;97070;Würzburg;+49 641 705218;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0382;Würzburg Top Hair Studio #2;Eichhornstraße 6;97071;Würzburg;+49 901 855976;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0383;Würzburg Haarverlängerung Meister #3;Shoppenmauer 119;97072;Würzburg;+49 250 666989;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0384;Würzburg Couture Extensions #4;Domstraße 53;97073;Würzburg;+49 950 317335;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0385;Würzburg The Art of Hair #5;Eichhornstraße 114;97074;Würzburg;+49 551 522474;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0386;Würzburg Top Hair Studio #6;Shoppenmauer 111;97075;Würzburg;+49 247 757615;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0387;Würzburg Exclusiv Friseur #7;Domstraße 13;97070;Würzburg;+49 250 479260;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0388;Würzburg The Art of Hair #8;Eichhornstraße 65;97071;Würzburg;+49 910 729427;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0389;Würzburg Hair Couture #9;Shoppenmauer 7;97072;Würzburg;+49 966 262445;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0390;Würzburg Premium Coiffeur #10;Domstraße 13;97073;Würzburg;+49 604 526193;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0391;Würzburg The Art of Hair #11;Eichhornstraße 13;97074;Würzburg;+49 455 433685;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0392;Würzburg Luxury Hair Lounge #12;Shoppenmauer 76;97075;Würzburg;+49 484 657175;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0393;Saarbrücken Haarverlängerung Meister #1;Bahnhofstraße 99;66111;Saarbrücken;+49 671 769100;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0394;Saarbrücken Top Hair Studio #2;Futterstraße 14;66112;Saarbrücken;+49 581 722776;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0395;Saarbrücken Premium Coiffeur #3;St. Johanner Markt 141;66113;Saarbrücken;+49 759 843348;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0396;Saarbrücken Couture Extensions #4;Bahnhofstraße 58;66114;Saarbrücken;+49 231 734398;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0397;Saarbrücken The Art of Hair #5;Futterstraße 44;66115;Saarbrücken;+49 795 303690;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0398;Saarbrücken Top Hair Studio #6;St. Johanner Markt 65;66116;Saarbrücken;+49 954 775435;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0399;Saarbrücken Haarverlängerung Meister #7;Bahnhofstraße 31;66111;Saarbrücken;+49 913 770765;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0400;Saarbrücken Exclusiv Friseur #8;Futterstraße 29;66112;Saarbrücken;+49 210 418494;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0401;Saarbrücken Exclusiv Friseur #9;St. Johanner Markt 145;66113;Saarbrücken;+49 847 758638;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0402;Saarbrücken Luxury Hair Lounge #10;Bahnhofstraße 73;66114;Saarbrücken;+49 387 189055;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0403;Rostock Hair Couture #1;Kröpeliner Straße 98;18055;Rostock;+49 761 411487;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0404;Rostock Exclusiv Friseur #2;Doberaner Straße 110;18056;Rostock;+49 258 924414;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0405;Rostock Premium Coiffeur #3;Lange Straße 19;18057;Rostock;+49 557 307894;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0406;Rostock Couture Extensions #4;Kröpeliner Straße 57;18058;Rostock;+49 761 953671;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0407;Rostock Exclusiv Friseur #5;Doberaner Straße 19;18059;Rostock;+49 203 517197;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0408;Rostock Exclusiv Friseur #6;Lange Straße 117;18060;Rostock;+49 785 660773;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0409;Rostock Hair Couture #7;Kröpeliner Straße 66;18055;Rostock;+49 914 644418;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0410;Rostock The Art of Hair #8;Doberaner Straße 130;18056;Rostock;+49 309 153810;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0411;Rostock Haarverlängerung Meister #9;Lange Straße 119;18057;Rostock;+49 951 960515;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0412;Rostock Luxury Hair Lounge #10;Kröpeliner Straße 6;18058;Rostock;+49 750 847180;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0413;Rostock The Art of Hair #11;Doberaner Straße 80;18059;Rostock;+49 761 796204;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0414;Rostock Luxury Hair Lounge #12;Lange Straße 123;18060;Rostock;+49 515 194092;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0415;Rostock Couture Extensions #13;Kröpeliner Straße 71;18055;Rostock;+49 762 192690;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0416;Rostock Couture Extensions #14;Doberaner Straße 104;18056;Rostock;+49 297 152404;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0417;Rostock Haarverlängerung Meister #15;Lange Straße 98;18057;Rostock;+49 318 379422;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0418;Rostock Premium Coiffeur #16;Kröpeliner Straße 13;18058;Rostock;+49 936 845743;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0419;Potsdam Hair Couture #1;Brandenburger Straße 71;14467;Potsdam;+49 499 930366;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0420;Potsdam The Art of Hair #2;Friedrich-Ebert-Straße 12;14468;Potsdam;+49 538 484470;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0421;Potsdam Couture Extensions #3;Schloßstraße 25;14469;Potsdam;+49 996 939964;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0422;Potsdam Hair Couture #4;Brandenburger Straße 80;14470;Potsdam;+49 791 559169;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0423;Potsdam Haarverlängerung Meister #5;Friedrich-Ebert-Straße 92;14471;Potsdam;+49 731 147223;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0424;Potsdam Exclusiv Friseur #6;Schloßstraße 135;14472;Potsdam;+49 241 288084;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0425;Potsdam Haarverlängerung Meister #7;Brandenburger Straße 44;14467;Potsdam;+49 675 372927;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0426;Potsdam Haarverlängerung Meister #8;Friedrich-Ebert-Straße 4;14468;Potsdam;+49 256 209214;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0427;Potsdam Hair Couture #9;Schloßstraße 100;14469;Potsdam;+49 225 253750;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0428;Potsdam Couture Extensions #10;Brandenburger Straße 92;14470;Potsdam;+49 255 298174;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0429;Oldenburg Premium Coiffeur #1;Lange Straße 32;26122;Oldenburg;+49 485 897978;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0430;Oldenburg Luxury Hair Lounge #2;Schüttingstraße 47;26123;Oldenburg;+49 454 693310;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0431;Oldenburg The Art of Hair #3;Cäcilienstraße 114;26124;Oldenburg;+49 773 134169;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0432;Oldenburg Premium Coiffeur #4;Lange Straße 55;26125;Oldenburg;+49 980 341063;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0433;Oldenburg Luxury Hair Lounge #5;Schüttingstraße 73;26126;Oldenburg;+49 913 776641;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0434;Oldenburg Premium Coiffeur #6;Cäcilienstraße 75;26127;Oldenburg;+49 744 678903;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0435;Oldenburg Couture Extensions #7;Lange Straße 59;26122;Oldenburg;+49 846 239496;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0436;Oldenburg Top Hair Studio #8;Schüttingstraße 54;26123;Oldenburg;+49 650 459938;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0437;Oldenburg Premium Coiffeur #9;Cäcilienstraße 134;26124;Oldenburg;+49 875 219228;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0438;Oldenburg Couture Extensions #10;Lange Straße 41;26125;Oldenburg;+49 909 266296;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0439;Oldenburg Haarverlängerung Meister #11;Schüttingstraße 48;26126;Oldenburg;+49 314 958458;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0440;Oldenburg Luxury Hair Lounge #12;Cäcilienstraße 87;26127;Oldenburg;+49 347 448673;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0441;Oldenburg Top Hair Studio #13;Lange Straße 102;26122;Oldenburg;+49 952 312091;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0442;Oldenburg Luxury Hair Lounge #14;Schüttingstraße 127;26123;Oldenburg;+49 455 307599;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0443;Oldenburg Luxury Hair Lounge #15;Cäcilienstraße 96;26124;Oldenburg;+49 733 303898;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0444;Oldenburg The Art of Hair #16;Lange Straße 61;26125;Oldenburg;+49 499 773157;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0445;Oldenburg Premium Coiffeur #17;Schüttingstraße 65;26126;Oldenburg;+49 264 291727;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0446;Oldenburg Hair Couture #18;Cäcilienstraße 1;26127;Oldenburg;+49 251 216740;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0447;Osnabrück Hair Couture #1;Große Straße 125;49074;Osnabrück;+49 443 243877;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0448;Osnabrück Premium Coiffeur #2;Krahnstraße 11;49075;Osnabrück;+49 928 110210;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0449;Osnabrück Exclusiv Friseur #3;Heger Tor 94;49076;Osnabrück;+49 884 954883;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0450;Osnabrück Premium Coiffeur #4;Große Straße 12;49077;Osnabrück;+49 907 683457;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0451;Osnabrück The Art of Hair #5;Krahnstraße 95;49078;Osnabrück;+49 563 431544;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0452;Osnabrück Couture Extensions #6;Heger Tor 146;49079;Osnabrück;+49 325 224614;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0453;Osnabrück Exclusiv Friseur #7;Große Straße 82;49074;Osnabrück;+49 784 909353;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0454;Osnabrück The Art of Hair #8;Krahnstraße 65;49075;Osnabrück;+49 949 954004;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0455;Osnabrück The Art of Hair #9;Heger Tor 88;49076;Osnabrück;+49 609 385700;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0456;Osnabrück Couture Extensions #10;Große Straße 123;49077;Osnabrück;+49 932 143006;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0457;Osnabrück Haarverlängerung Meister #11;Krahnstraße 14;49078;Osnabrück;+49 281 383969;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0458;Osnabrück Couture Extensions #12;Heger Tor 76;49079;Osnabrück;+49 949 199513;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0459;Osnabrück Top Hair Studio #13;Große Straße 107;49074;Osnabrück;+49 573 549066;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0460;Osnabrück Haarverlängerung Meister #14;Krahnstraße 94;49075;Osnabrück;+49 526 486168;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0461;Heidelberg Premium Coiffeur #1;Hauptstraße 41;69117;Heidelberg;+49 985 762391;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0462;Heidelberg Luxury Hair Lounge #2;Plöck 127;69118;Heidelberg;+49 945 734302;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0463;Heidelberg Exclusiv Friseur #3;Sofienstraße 136;69119;Heidelberg;+49 523 452994;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0464;Heidelberg Haarverlängerung Meister #4;Hauptstraße 69;69120;Heidelberg;+49 709 364156;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0465;Heidelberg The Art of Hair #5;Plöck 109;69121;Heidelberg;+49 222 821842;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0466;Heidelberg The Art of Hair #6;Sofienstraße 134;69122;Heidelberg;+49 436 413903;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0467;Heidelberg Hair Couture #7;Hauptstraße 112;69117;Heidelberg;+49 244 128293;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0468;Heidelberg Exclusiv Friseur #8;Plöck 65;69118;Heidelberg;+49 649 539957;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0469;Heidelberg Exclusiv Friseur #9;Sofienstraße 139;69119;Heidelberg;+49 345 765260;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0470;Heidelberg Exclusiv Friseur #10;Hauptstraße 120;69120;Heidelberg;+49 900 402735;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0471;Heidelberg Top Hair Studio #11;Plöck 4;69121;Heidelberg;+49 311 111099;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0472;Heidelberg Premium Coiffeur #12;Sofienstraße 14;69122;Heidelberg;+49 864 451669;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0473;Heidelberg The Art of Hair #13;Hauptstraße 6;69117;Heidelberg;+49 751 795534;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0474;Heidelberg Premium Coiffeur #14;Plöck 120;69118;Heidelberg;+49 701 731377;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0475;Heidelberg Haarverlängerung Meister #15;Sofienstraße 57;69119;Heidelberg;+49 553 324539;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0476;Heidelberg Haarverlängerung Meister #16;Hauptstraße 126;69120;Heidelberg;+49 783 124736;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0477;Darmstadt Luxury Hair Lounge #1;Rheinstraße 111;64283;Darmstadt;+49 562 896067;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0478;Darmstadt Haarverlängerung Meister #2;Luisenplatz 1;64284;Darmstadt;+49 315 646333;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0479;Darmstadt Exclusiv Friseur #3;Ernst-Ludwig-Straße 97;64285;Darmstadt;+49 456 906464;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0480;Darmstadt The Art of Hair #4;Rheinstraße 94;64286;Darmstadt;+49 428 466866;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0481;Darmstadt The Art of Hair #5;Luisenplatz 116;64287;Darmstadt;+49 262 806480;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0482;Darmstadt The Art of Hair #6;Ernst-Ludwig-Straße 16;64288;Darmstadt;+49 421 760869;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0483;Darmstadt Exclusiv Friseur #7;Rheinstraße 150;64283;Darmstadt;+49 764 854214;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0484;Darmstadt Haarverlängerung Meister #8;Luisenplatz 60;64284;Darmstadt;+49 485 534565;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0485;Darmstadt Haarverlängerung Meister #9;Ernst-Ludwig-Straße 96;64285;Darmstadt;+49 665 403655;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0486;Darmstadt Hair Couture #10;Rheinstraße 84;64286;Darmstadt;+49 297 182709;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0487;Ulm Haarverlängerung Meister #1;Hirschstraße 46;89073;Ulm;+49 947 854356;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0488;Ulm Exclusiv Friseur #2;Münsterplatz 19;89074;Ulm;+49 562 275089;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0489;Ulm Hair Couture #3;Pfaffengasse 101;89075;Ulm;+49 202 176988;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0490;Ulm Top Hair Studio #4;Hirschstraße 46;89076;Ulm;+49 785 633076;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0491;Ulm The Art of Hair #5;Münsterplatz 93;89077;Ulm;+49 375 930240;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0492;Ulm Couture Extensions #6;Pfaffengasse 54;89078;Ulm;+49 621 752402;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0493;Ulm Hair Couture #7;Hirschstraße 126;89073;Ulm;+49 486 590706;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0494;Ulm Luxury Hair Lounge #8;Münsterplatz 32;89074;Ulm;+49 709 466526;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0495;Ulm Hair Couture #9;Pfaffengasse 24;89075;Ulm;+49 808 564115;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0496;Ulm Hair Couture #10;Hirschstraße 24;89076;Ulm;+49 464 917300;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0497;Ulm Hair Couture #11;Münsterplatz 11;89077;Ulm;+49 610 337832;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0498;Ulm Exclusiv Friseur #12;Pfaffengasse 71;89078;Ulm;+49 277 518317;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0499;Ulm Premium Coiffeur #13;Hirschstraße 103;89073;Ulm;+49 652 209199;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0500;Göttingen The Art of Hair #1;Weender Straße 96;37073;Göttingen;+49 958 658035;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0501;Göttingen Haarverlängerung Meister #2;Jüdenstraße 91;37074;Göttingen;+49 653 625741;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0502;Göttingen Luxury Hair Lounge #3;Kurze-Geismar-Straße 119;37075;Göttingen;+49 982 244564;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
