Salon ID;Salon Name;Street;Postal Code;City;Phone;Specialization;Source/Marker;Notes
SH-CLEAN-0383;Darmstadt Coiffeur #3;Ernst-Ludwig-Straße 62;64285;Darmstadt;+49 969 358265;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0384;Darmstadt Hair Studio #4;Rheinstraße 114;64286;Darmstadt;+49 237 173412;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0385;Darmstadt Coiffeur #5;Luisenplatz 130;64283;Darmstadt;+49 688 445591;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0386;Offenbach am Main Extensions Experts #1;Berliner Straße 43;63065;Offenbach am Main;+49 709 877922;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0387;Offenbach am Main UV-Weft Lounge #2;Kaiserstraße 123;63066;Offenbach am Main;+49 886 752256;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0388;Offenbach am Main Hair Studio #3;Rathausgasse 61;63067;Offenbach am Main;+49 632 214211;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0389;Offenbach am Main Hair Studio #4;Berliner Straße 119;63068;Offenbach am Main;+49 875 878506;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0390;Offenbach am Main Master Hair #5;Kaiserstraße 90;63065;Offenbach am Main;+49 876 175780;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0391;Offenbach am Main Tressen & More #6;Rathausgasse 37;63066;Offenbach am Main;+49 798 659301;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0392;Hanau Coiffeur #1;Hammerstraße 143;63450;Hanau;+49 455 333794;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0393;Hanau Coiffeur #2;Nürnberger Straße 63;63451;Hanau;+49 287 378672;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0394;Hanau Haar-Atelier #3;Große Marktstraße 160;63452;Hanau;+49 297 353926;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0395;Hanau Hair Studio #4;Hammerstraße 61;63453;Hanau;+49 897 369605;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0396;Hanau Haar-Atelier #5;Nürnberger Straße 96;63450;Hanau;+49 318 350673;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0397;Hanau Haar-Atelier #6;Große Marktstraße 132;63451;Hanau;+49 214 942634;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0398;Marburg Hair Studio #1;Wettergasse 72;35037;Marburg;+49 990 803040;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0399;Marburg Extensions Experts #2;Steinweg 134;35038;Marburg;+49 728 515678;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0400;Marburg Haar-Atelier #3;Universitätsstraße 63;35039;Marburg;+49 542 588680;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0401;Marburg Coiffeur #4;Wettergasse 159;35040;Marburg;+49 769 558086;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0402;Marburg Hair Studio #5;Steinweg 125;35037;Marburg;+49 275 920371;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0403;Giessen Hair Studio #1;Seltersweg 28;35390;Giessen;+49 684 509731;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0404;Giessen UV-Weft Lounge #2;Neustadt 51;35391;Giessen;+49 916 655083;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0405;Giessen UV-Weft Lounge #3;Plockstraße 3;35392;Giessen;+49 942 795657;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0406;Giessen Haar-Atelier #4;Seltersweg 53;35393;Giessen;+49 945 260074;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0407;Giessen Extensions Experts #5;Neustadt 34;35390;Giessen;+49 780 271809;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0408;Fulda Hair Studio #1;Untertorkai 67;36037;Fulda;+49 657 119116;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0409;Fulda Haar-Atelier #2;Rabanusstraße 24;36038;Fulda;+49 713 180981;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0410;Fulda Tressen & More #3;Bahnhofstraße 68;36039;Fulda;+49 881 864379;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0411;Fulda Haar-Atelier #4;Untertorkai 119;36040;Fulda;+49 325 232461;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0412;Fulda Extensions Experts #5;Rabanusstraße 119;36037;Fulda;+49 341 921163;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0413;Fulda UV-Weft Lounge #6;Bahnhofstraße 160;36038;Fulda;+49 809 746889;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0414;Fulda UV-Weft Lounge #7;Untertorkai 80;36039;Fulda;+49 958 688636;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0415;Bad Homburg Extensions Experts #1;Luisenstraße 128;63538;Bad Homburg;+49 858 703170;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0416;Bad Homburg Coiffeur #2;Kaiser-Friedrich-Promenade 74;63539;Bad Homburg;+49 403 915631;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0417;Bad Homburg Master Hair #3;Luisenstraße 58;63540;Bad Homburg;+49 863 576837;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0418;Bad Homburg Hair Studio #4;Kaiser-Friedrich-Promenade 81;63541;Bad Homburg;+49 295 594083;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0419;Bad Homburg Tressen & More #5;Luisenstraße 64;63538;Bad Homburg;+49 604 346033;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0420;Bad Homburg Haar-Atelier #6;Kaiser-Friedrich-Promenade 100;63539;Bad Homburg;+49 530 662475;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0421;Bad Homburg Extensions Experts #7;Luisenstraße 137;63540;Bad Homburg;+49 487 801353;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0422;Mainz Hair Studio #1;Augustinerstraße 136;55116;Mainz;+49 649 816162;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0423;Mainz Coiffeur #2;Schillerstraße 33;55117;Mainz;+49 691 549478;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0424;Mainz Extensions Experts #3;Ludwigstraße 36;55118;Mainz;+49 672 857812;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0425;Mainz Master Hair #4;Augustinerstraße 32;55119;Mainz;+49 480 246888;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0426;Mainz Hair Studio #5;Schillerstraße 64;55116;Mainz;+49 301 742028;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0427;Ludwigshafen Coiffeur #1;Bismarckstraße 87;67059;Ludwigshafen;+49 523 819940;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0428;Ludwigshafen Haar-Atelier #2;Ludwigstraße 112;67060;Ludwigshafen;+49 280 358971;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0429;Ludwigshafen Extensions Experts #3;Heinigstraße 146;67061;Ludwigshafen;+49 255 649916;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0430;Ludwigshafen Haar-Atelier #4;Bismarckstraße 101;67062;Ludwigshafen;+49 635 909801;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0431;Ludwigshafen Haar-Atelier #5;Ludwigstraße 9;67059;Ludwigshafen;+49 428 408233;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0432;Ludwigshafen Extensions Experts #6;Heinigstraße 119;67060;Ludwigshafen;+49 754 325778;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0433;Ludwigshafen Hair Studio #7;Bismarckstraße 117;67061;Ludwigshafen;+49 414 328468;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0434;Koblenz Master Hair #1;Löhrstraße 132;56068;Koblenz;+49 900 415194;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0435;Koblenz Haar-Atelier #2;Altengasse 34;56069;Koblenz;+49 388 397039;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0436;Koblenz Tressen & More #3;Am Plan 21;56070;Koblenz;+49 565 962039;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0437;Koblenz Tressen & More #4;Löhrstraße 61;56071;Koblenz;+49 947 953889;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0438;Koblenz Master Hair #5;Altengasse 115;56068;Koblenz;+49 362 108165;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0439;Koblenz UV-Weft Lounge #6;Am Plan 75;56069;Koblenz;+49 832 108081;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0440;Trier Tressen & More #1;Simeonstraße 113;54290;Trier;+49 375 953361;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0441;Trier Haar-Atelier #2;Fleischstraße 76;54291;Trier;+49 506 907118;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0442;Trier Extensions Experts #3;Brodgasse 15;54292;Trier;+49 441 563593;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0443;Trier Hair Studio #4;Simeonstraße 58;54293;Trier;+49 240 481973;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0444;Trier Master Hair #5;Fleischstraße 76;54290;Trier;+49 345 543861;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0445;Trier Hair Studio #6;Brodgasse 148;54291;Trier;+49 398 902275;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0446;Kaiserslautern Hair Studio #1;Fruchthallstraße 44;67061;Kaiserslautern;+49 765 254943;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0447;Kaiserslautern Coiffeur #2;Eisenbahnstraße 32;67062;Kaiserslautern;+49 382 923155;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0448;Kaiserslautern Master Hair #3;Schillerplatz 142;67063;Kaiserslautern;+49 761 660150;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0449;Kaiserslautern Hair Studio #4;Fruchthallstraße 133;67064;Kaiserslautern;+49 260 194366;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0450;Kaiserslautern Tressen & More #5;Eisenbahnstraße 63;67061;Kaiserslautern;+49 690 801190;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0451;Kaiserslautern UV-Weft Lounge #6;Schillerplatz 135;67062;Kaiserslautern;+49 567 290697;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0452;Kaiserslautern Master Hair #7;Fruchthallstraße 108;67063;Kaiserslautern;+49 698 198553;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0453;Kaiserslautern Master Hair #8;Eisenbahnstraße 7;67064;Kaiserslautern;+49 909 734746;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0454;Worms Extensions Experts #1;K<bos>4 55;67547;Worms;+49 592 729659;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0455;Worms Extensions Experts #2;Lindenstraße 88;67548;Worms;+49 716 704339;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0456;Worms UV-Weft Lounge #3;Bürgermeister-Neubauer-Straße 5;67549;Worms;+49 386 281749;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0457;Worms Haar-Atelier #4;K<bos>4 52;67550;Worms;+49 382 623803;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0458;Worms Tressen & More #5;Lindenstraße 5;67547;Worms;+49 342 428822;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0459;Worms Tressen & More #6;Bürgermeister-Neubauer-Straße 157;67548;Worms;+49 750 582242;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0460;Worms Master Hair #7;K<bos>4 73;67549;Worms;+49 345 941495;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0461;Saarbrücken Master Hair #1;Bahnhofstraße 58;66111;Saarbrücken;+49 798 594704;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0462;Saarbrücken Hair Studio #2;Futterstraße 84;66112;Saarbrücken;+49 409 489127;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0463;Saarbrücken Coiffeur #3;St. Johanner Markt 6;66113;Saarbrücken;+49 504 624226;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0464;Saarbrücken Hair Studio #4;Bahnhofstraße 105;66114;Saarbrücken;+49 983 992300;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0465;Saarbrücken Master Hair #5;Futterstraße 153;66111;Saarbrücken;+49 971 601106;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0466;Neunkirchen Coiffeur #1;Saarbrücker Straße 57;66538;Neunkirchen;+49 590 226272;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0467;Neunkirchen UV-Weft Lounge #2;Bahnhofstraße 146;66539;Neunkirchen;+49 817 494869;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0468;Neunkirchen Hair Studio #3;Saarbrücker Straße 89;66540;Neunkirchen;+49 869 299458;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0469;Neunkirchen Hair Studio #4;Bahnhofstraße 51;66541;Neunkirchen;+49 424 650817;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0470;Neunkirchen Extensions Experts #5;Saarbrücker Straße 136;66538;Neunkirchen;+49 406 281854;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0471;Neunkirchen Tressen & More #6;Bahnhofstraße 67;66539;Neunkirchen;+49 493 891056;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0472;Neunkirchen UV-Weft Lounge #7;Saarbrücker Straße 48;66540;Neunkirchen;+49 305 105359;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0473;Neunkirchen UV-Weft Lounge #8;Bahnhofstraße 80;66541;Neunkirchen;+49 466 556209;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0474;Saarlouis Haar-Atelier #1;Große Marketstraße 4;66740;Saarlouis;+49 882 511017;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0475;Saarlouis Master Hair #2;Kaiser-Friedrich-Ring 105;66741;Saarlouis;+49 865 702586;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0476;Saarlouis UV-Weft Lounge #3;Große Marketstraße 90;66742;Saarlouis;+49 517 590272;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0477;Saarlouis Tressen & More #4;Kaiser-Friedrich-Ring 127;66743;Saarlouis;+49 356 876422;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0478;Saarlouis Hair Studio #5;Große Marketstraße 47;66740;Saarlouis;+49 642 804591;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0479;Stuttgart Coiffeur #1;Königstraße 93;70173;Stuttgart;+49 951 156389;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0480;Stuttgart Tressen & More #2;Calwer Straße 2;70174;Stuttgart;+49 377 736387;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0481;Stuttgart Coiffeur #3;Theodor-Heuss-Straße 26;70175;Stuttgart;+49 517 795183;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0482;Stuttgart UV-Weft Lounge #4;Königstraße 94;70176;Stuttgart;+49 969 378778;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0483;Stuttgart Coiffeur #5;Calwer Straße 147;70173;Stuttgart;+49 515 662047;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0484;Mannheim Tressen & More #1;Planken 134;68161;Mannheim;+49 762 141356;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0485;Mannheim Haar-Atelier #2;Breite Straße 78;68162;Mannheim;+49 490 508120;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0486;Mannheim Extensions Experts #3;Fressgasse 8;68163;Mannheim;+49 265 666677;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0487;Mannheim Haar-Atelier #4;Planken 16;68164;Mannheim;+49 946 189396;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0488;Mannheim Hair Studio #5;Breite Straße 67;68161;Mannheim;+49 754 327952;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0489;Mannheim UV-Weft Lounge #6;Fressgasse 12;68162;Mannheim;+49 720 821106;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0490;Karlsruhe Hair Studio #1;Kaiserstraße 133;76133;Karlsruhe;+49 330 397754;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0491;Karlsruhe Haar-Atelier #2;Lammstraße 68;76134;Karlsruhe;+49 759 535603;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0492;Karlsruhe UV-Weft Lounge #3;Herrenstraße 70;76135;Karlsruhe;+49 384 685424;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0493;Karlsruhe Master Hair #4;Kaiserstraße 49;76136;Karlsruhe;+49 420 705811;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0494;Karlsruhe Tressen & More #5;Lammstraße 118;76133;Karlsruhe;+49 451 120273;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0495;Karlsruhe Haar-Atelier #6;Herrenstraße 44;76134;Karlsruhe;+49 625 747830;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0496;Karlsruhe Hair Studio #7;Kaiserstraße 128;76135;Karlsruhe;+49 546 398499;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0497;Karlsruhe Extensions Experts #8;Lammstraße 134;76136;Karlsruhe;+49 232 306941;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0498;Freiburg im Breisgau Extensions Experts #1;Kaiser-Joseph-Straße 35;79098;Freiburg im Breisgau;+49 574 827679;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0499;Freiburg im Breisgau Haar-Atelier #2;Schusterstraße 92;79099;Freiburg im Breisgau;+49 531 676669;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0500;Freiburg im Breisgau Master Hair #3;Gerberau 94;79100;Freiburg im Breisgau;+49 812 869075;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0501;Freiburg im Breisgau Hair Studio #4;Kaiser-Joseph-Straße 12;79101;Freiburg im Breisgau;+49 855 805691;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0502;Freiburg im Breisgau Coiffeur #5;Schusterstraße 150;79098;Freiburg im Breisgau;+49 534 366745;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0503;Freiburg im Breisgau UV-Weft Lounge #6;Gerberau 49;79099;Freiburg im Breisgau;+49 918 451097;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0504;Freiburg im Breisgau Tressen & More #7;Kaiser-Joseph-Straße 64;79100;Freiburg im Breisgau;+49 492 842086;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0505;Freiburg im Breisgau Master Hair #8;Schusterstraße 139;79101;Freiburg im Breisgau;+49 774 699413;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0506;Heidelberg Extensions Experts #1;Hauptstraße 83;69117;Heidelberg;+49 704 900948;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0507;Heidelberg Haar-Atelier #2;Plöck 158;69118;Heidelberg;+49 953 545002;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0508;Heidelberg Master Hair #3;Sofienstraße 92;69119;Heidelberg;+49 705 612369;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
